id_barang,name,price,date,sales
12447,Dell Inspiron 3493 [Ci5-1035G1-4-1T-UMA-W10] DELL INDONESIA,8399000,2017-01-30,10
12448,Dell Inspiron 7490 [Ci7-10510U-16-512-NVD-W10-SLV] DELL OFFICIAL,21999000,2017-01-31,9
14244,DELL Inspiron 3280 All In One - Core i3-8145 - 4GB - 1TB - Intel HD - Windows 10 Home,6679000,2017-01-01,32
14245,"ASUS ZENBOOK DUO UX481FL-BM070T i5-10210U 8GB 512B SSD MX250 2GB 14""",17382000,2017-01-02,18
14246,ASUS ZENBOOK 14 UM425IA AMD Ryzen 7-4700U 16GB 512GB SSD W10+OHS,13999000,2017-01-03,19
14247,"Asus Zenbook Flip UX362FA i5 8265U-8GB-512GB-13.3""FHD-WIN 10 HOME",14100000,2017-01-04,24
14248,MSI BRAVO 15 Ryzen 5 4600 8GB 256ssd RX5500M 4GB W10 15.6FHD - HITAM,12549000,2017-01-05,18
14249,Asus Zenbook UX461UN # i7-8550 16GB SSD512 VGA W10 !!,18181000,2017-01-06,22
14250,Asus ZENBOOK DUO UX481FL-HJ701T I7-10510U/16GB/1000GB SSD/VGA 2GB/Win,23999000,2017-01-07,20
14251,ASUS ZenBook UX461FN # i7-8565U 16GB SSD512 VGA MX150,18789000,2017-01-08,14
14252,ASUS Zenbook UX391UA # i7-8550 16GB SSD512 13inch !!,23492000,2017-01-09,15
14253,ASUS ZenBook Flip UX461FN i5-8265U 8GB 512GB SSD MX150 2GB W10,13700000,2017-01-10,15
14254,"ASUS ZENBOOK PRO UX580GD # I7-8750H 16GB SSD1TB LAYAR""4K",32898000,2017-01-11,23
14255,Asus Zenbook UX305UA i5-6200 | 4Gb | 256Gb | win 10,12298000,2017-01-12,18
14256,"ASUS ZENBOOK UM425lA RYZEN 5 4500 8GB SSD 512 14"" FHD NUMPAD + OHS",11549000,2017-01-13,21
14257,Asus Zenbook Flip UM462DA-AI701T AMD R7 3700U 8Gb 512GB Radeon Vega 1,14349000,2017-01-14,23
14258,"ASUS ZENBOOK UX425JA-BM701T I7-1065G7/16GB/512GB/W10/14.0""""",16899000,2017-01-15,29
14259,"ASUS ZENBOOK DUO UX481FA-BM036T i5-10210U 8GB 512B SSD 14"" FHD WIN10",17799000,2017-01-16,15
14260,Asus Zenbook UX333FA Intel Core i5-8265U RAM 8GB SSD 512GB FHD Win10,13299000,2017-01-17,26
14261,Asus Zenbook Pro Duo UX581GV 4K OLED i7 9750 16GB 1TB ssd RTX2060,35999000,2017-01-18,20
14262,ASUS ZENBOOK DUO UX481FA-HJ551T i5-10210U/8GB/512GB SSD/W10+OHS 2019,16899000,2017-01-19,21
14263,"Asus Zenbook 3 UX490UAR # i7-8550 16GB SSD512 14""W10 !!",23178000,2017-01-20,23
14264,ASUS Zenbook UM425IA-AM701S Ryzen 7 4700U 16GB 512ssd W10+OHS 14.0FHD,14299000,2017-01-21,17
14265,ASUS ZENBOOK FLIP UM462DA - AMD RYZEN R5 3500U 8GB 512GB VEGA 8 W10,11999000,2017-01-22,24
14266,Asus Zenbook UX425JA BM501T BM502T i5 1035G1 8GB 512ssd W10+OHS 14FHD,13259000,2017-01-23,17
14267,"ASUS ZenBook 13 UX334FL-30TH i7-8565U 16GB 1TB MX250 2GB 13.3""FHD W10",26999000,2017-01-24,17
14268,"Asus Zenbook UX333FLC - i5 10210U 8GB 512GB SSD MX250 13""",15346000,2017-01-25,15
14269,ASUS ZenBook 14 UM425IA - RYZEN 7-4700U 16GB 512GB SSD WIN10 OHS 14FHD,14495000,2017-01-26,16
14270,ASUS ZenBook 13 UX333FN # i5-8265U 8GB SSD512 VGAMX150 !!,13947000,2017-01-27,17
14271,"ASUS ZenBook Flip UM462DA Ryzen 5 3500 8GB 512SSD Vega 8 W10 14""FHD",12650000,2017-01-28,23
14272,"ASUS ZENBOOK DUO UX481FL-BM072T i7-10510U 16GB 1TB SSD MX250 2GB 14""",25500000,2017-01-29,24
14273,ASUS ZENBOOK UM425IA RYZEN 7-4700U 16GB 512GB SSD 14”FHD WIN10,13799000,2017-01-30,21
14274,Asus ZenBook UX430UN Core i5 Gen 8th VGA Nvidia MX150 Full HD Mulus,9975000,2017-01-31,23
16070,HP OMEN 15 ek0044TX 144HZ i7 10750H 16GB 1TBssd RTX2060 6GB W10+OHS,24599000,2017-01-01,16
16071,HP Omen 15-ek0045TX i7 10750H 8GB 512ssd GTX1650Ti 4GB W10+OHS 15.6FHD,17999000,2017-01-02,19
16072,ASUS ROG Zephyrus GU502GU-I7664B i7-9750H 16GB 1TB SSD GTX1660Ti 240Hz,27999000,2017-01-03,15
16073,Asus ROG Zephyrus S GX502GW i7 9750 16GB 1TB SSD RTX2070 8GB 240Hz FHD,28599000,2017-01-04,15
16074,Asus ROG Zephyrus M15 GU502LW RTX2070 8GB i7 10750 24GB 1TBssd 15.6FHD,30799000,2017-01-05,19
16075,"HP Envy x360 13 ar0108au Ryzen 7 3700u 16GB 512 SSD 13"" FHD TOUCH WIN",15699000,2017-01-06,17
16076,ASUS ROG Zephyrus G14 GA401IV-R9R6A6W Ryzen 9-4900HS 16GB 1TB RTX2060,32630000,2017-01-07,28
16077,ASUS ROG STRIX G512LI i7-10750H 8GB 512GB GTX1650Ti-4GB 144Hz SRGB 100,16249000,2017-01-08,19
16078,ASUS ROG ZEPHYRUS G15 GA502IU-R766B6T R7-4800HS 8GB 512G GTX1660TI 6GB,21999000,2017-01-09,20
16079,ASUS ROG Zephyrus G14 GA401 Ryzen 9 4900 16GB 1TBssd RTX2060 6GB W10,28499000,2017-01-10,19
16080,ASUS ROG STRIX III G531GT-I765G1T i7-9750H|8GB|512GB|GTX1650 4GB|120HZ,16647000,2017-01-11,24
16081,ASUS ROG SCAR G532LV-I7R6C6T i7-10875H 16GB 1TB RTX2060 6GB 240Hz,29425000,2017-01-12,17
16082,ASUS ROG ZEPHYRUS G14 GA401II Ryzen 5 4600HS 8GB 512ssd GTX1650Ti 4GB,16849000,2017-01-13,17
16083,ASUS ROG STRIX G512LI 144Hz i7 10750H 16GB 512ssd GTX1650Ti 4GB W10,16699000,2017-01-14,22
16084,ASUS ROG STRIX G512LI-I75TB6T i7-10750H 8GB 512GB GTX1650Ti-4GB 144Hz,16899000,2017-01-15,21
16085,ASUS ROG G512LI-I565B6T Strix G i5 10300H 8GB 512ssd GTX1650Ti 4GB W10,14949000,2017-01-16,12
16086,Asus ROG Strix G15 G512LI 144Hz i7-10750H 16GB 512ssd GTX1650Ti 4GB,16699000,2017-01-17,10
16087,ASUS ROG STRIX G531GU I5 9300H-8GB-512GB-GTX1660TI-WIN10-BLACK,14345000,2017-01-18,20
16088,Asus ROG Zephyrus G14 GA401 Ryzen 7 4800 8GB 512ssd GTX1650 4GB W10,18099000,2017-01-19,17
16089,ASUS ROG ZEPHYRUS G14 GA401II R7-4800HS 8GB 512GB GTX1650Ti 4GB 120Hz,22999000,2017-01-20,24
16090,ASUS ROG ZEPHYRUS G15 GA502IU-R766B6T R7-4800HS 8GB 512G GTX1660TI 6GB,20899000,2017-01-21,21
16091,ASUS ROG GA502IU-R766B6T Zephyrus G15 R7 4800HS 8GB 512ssd GTX1660Ti 6,19949000,2017-01-22,22
16092,ASUS ROG ZEPHYRUS M15 GU502LV-I7R6C8T i7-10750H 16GB 1TB RTX2060 6GB,31325000,2017-01-23,12
16093,ASUS ROG ZEPHYRUS G14 GA401IH AMD Ryzen 7 4800HS GTX1650 4GB 16GB,18599000,2017-01-24,20
16094,ASUS ROG Zephyrus G14 GA401IH Ryzen 7 4800 24GB 512ssd GTX1650 4GB W10,19199000,2017-01-25,8
16095,ASUS ROG ZEPHYRUS DUO 15 GX550LXS i9-10980H 32GB 2TB RTX2080 SUPER 8GB,94999000,2017-01-26,16
16096,Asus ROG Zephyrus G14 Ryzen™ 7 4800HS 8GB 512GB SSD GTX1650TI 4GB,22099000,2017-01-27,20
16097,Asus ROG Zephyrus M15 GU502LW i7 10750 16GB 512ssd GTX1660Ti 6GB W10,20799000,2017-01-28,21
16098,Asus ROG Gaming GL553VD i7 IPS GDDR5X 1050/ GL503GE FX505GE GL63 GF63,12120000,2017-01-29,26
16099,ASUS ROG Hero III G731GW - i7 9750H 16GB 512GB RTX2070 8GB 144Hz,25499000,2017-01-30,21
16100,Asus ROG Gaming GL553VD i7 GDDR5X 1050 Not GL503GE G531GD Y530 GL63,10999000,2017-01-31,14
17896,"Acer Predator Nitro 5  AN515-54-729J
Ci7-9750H, 15.6""",18300000,2017-01-01,25
17897,"ACER NITRO 5 AN515-54-5942 i5-9300H/8GB/1TB/GTX1650 4GB/1T,6"" FHD IPS/WIN 10",11699000,2017-01-02,11
17898,"ACER NITRO 5 AN515-55-76SK - i7-10750H - 8GB - 512SSD - GTX1650Ti 4GB - 15.6""FHD IPS 144Hz - Win10",16399000,2017-01-03,16
17899,ACER NITRO 5 AN515-43-R2NL - RYZEN 7 3750H 8GB 512GB GTX1650 4GB 120Hz,12475000,2017-01-04,17
17900,Acer Predator Nitro 5,12199000,2017-01-05,28
17901,Acer Predator Nitro 7 AN715-51-701Y i7 9750H 16GB 512ssd GTX1650 4GB W10 15.6FHD 144Hz Red KB,14499000,2017-01-06,17
17902,"ACER PREDATOR NITRO 5 AN515-55 - i5-10300H - 8GB - 512SSD - GTX1650 4G - 15.6""FHD 144Hz -W10 -OFFICE",12499000,2017-01-07,17
17903,ACER PREDATOR NITRO AN515-44 - RYZEN 5-4600H 8GB 512GB GTX1650 4GB Windows 10 home,12499000,2017-01-08,20
17904,ACER Nitro 5 AN515-55 Intel Core I5 10300H | NVidia GeForce GTX 1650Ti  4GB 144HZ,12999000,2017-01-09,16
17905,ACER PREDATOR NITRO AN515-55 - i5-10300H 8GB 512GB GTX1650 4GB Windows 10 home,12499000,2017-01-10,21
17906,ACER SWIFT 3 i3 7020U 4GB 1TB NVIDIA MX150 2GB WIN10 14 INCH FHD IPS ALL WARNA,7349000,2017-01-11,8
17907,"Acer Swift 3 SF314-57-39WL [ i3-1005G1 and SSD 256GB|4GB RAM|14"" Full HD ] Backlight Keyboard.",7048000,2017-01-12,15
17908,"ACER Swift 3 sf314-56g i7-8565u,ram 8gb,hdd 1tb,vga nvidia mx250 2gb,win 10,no dvd,lyr 14""fhd",10600000,2017-01-13,27
17909,Asus ROG G512Li i7 10750 16GB 512ssd GTX1650Ti 4GB W10 15.6FHD 144Hz SRGB 100%,16699000,2017-01-14,33
17910,"ASUS ROG STRIX G G512LI-I75TB6T - i7-10750H - 8GB - 512GB SSD - GTX1650Ti 4GB - 15.6""FHD 144Hz - W10",17099000,2017-01-15,21
17911,"ASUS ROG STRIX Z490-E Gaming WiFi (Intel LGA1200, Z490, DDR4) - Comet Lake",5522000,2017-01-16,14
17912,Asus Geforce RTX 2060 SUPER ROG STRIX OC 8GB DDR6,7870000,2017-01-17,18
17913,"Acer Nitro 5 AN515-55-76SK [15.6"", i7-10750H, 8GB, 512GB SSD, Win10, OHS] [NH.Q7NSN.001]",16499000,2017-01-18,21
17914,"ACER Swift 3 - SF314 | 14"" | R5-3500U | Vega 8 2GB | RAM 4GB | Win 10 HOME + OHS 2019",7899000,2017-01-19,17
17915,"Acer Swift 3 SF313-52 Core i5-1035G4, 8GB, SSD 512GB, 13.5"" QHD, OHS",12895000,2017-01-20,19
17916,"ACER SWIFT 3 SF314-57 I3-1005G1/4GB/SSD 256GB/14"" FHD IPS/WIND10",15000000,2017-01-21,15
17917,Acer Swift 3 Intel Core i7-8565U RAM 8GB HDD 1TB VGA 2GB Win 10,10999000,2017-01-22,16
17918,"ACER SWIFT 3 i7-8550U 8GB 1TB MX150 2GB 14"" FHD IPS ALL COLOUR",10899000,2017-01-23,13
17919,Acer Swift 3 SF314-57G-57S9 with Intel i5 10th Gen and SSD 256GB NVIDIA GeForce MX250 (2 GB GDDR5),8589000,2017-01-24,12
17920,Acer Swift 3 SF314-56G,8750000,2017-01-25,13
17921,ACER PREDATOR NITRO 5 AN515-55 - i5-10300H - 8GB - 512SSD - GTX1650 4G  - WIN10 - OFFICE - FHD 144Hz,12499000,2017-01-26,7
17922,ACER NITRO 5 RYZEN 5-3550H HDD RAM UP 16 Gb 1TB LAYAR IPS,10700000,2017-01-27,22
17923,Acer Nitro 5 AN515-54-77YU [Intel Core i7-9750H] [NH.Q59SN.008],12999000,2017-01-28,17
17924,ASUS TUF GAMING A15 FX506II-R55TB6T - R5-4600H 8GB 512GB GTX1650Ti 4GB,13795000,2017-01-29,25
17925,"ASUS TUF FX506II-R55TB6T RYZEN 5-4600H 8GB 512GB GTX1650Ti WIN10 15.6"" - Fortress Gray",13645000,2017-01-30,13
17926,ASUS TUF GAMING A15 FX506IU-R766B7T - AMD Ryzen 7-4800H 8GB 1TB+256ssd GTX1660Ti 6GB W10 15.6FHD,17407000,2017-01-31,17
19722,DELL INSPIRON 14-3467 CORE I3 7020U | WIN 10,6560000,2017-01-01,40
19723,Dell Inspiron 3670 MT [Ci3-9100-8-1T-UMA-W10] + Dell E2016HV,7399000,2017-01-02,26
19724,DELL inspiron 3593 Intel core I7-1065G7 8GB 1TB VGA 2GB WIN10HSL 1Yr,11950000,2017-01-03,33
19725,DELL Inspiron 5482 Intel Core i7-8565U/16GB/512GB SSD/VGA 2GB/WIN10HSL,19100000,2017-01-04,41
19726,CPU DELL Inspiron 3471 SFF Core i5-9400 8GB 1TB DVDRW WIN10HSL 1 Year,8400000,2017-01-05,39
19727,DELL Inspiron 7588 G7 15 Core i7-8750H/8GB/1TB +256GB SSD/VGA/WIN10HSL,17200000,2017-01-06,43
19728,DELL Inspiron 3576 Intel Core i7-8550U/8GB/256GB/VGA AMD/WIN10HSL,11950000,2017-01-07,46
19729,DELL Inspiron 7472 Core i7-8550U/16GB/1TB+128SSD/VGA 2GB/WIN10HSL,16900000,2017-01-08,58
19730,DELL Inspiron 7391 2 in 1 4K Intel Core i7-10510U 16GB 512SSD W10HSL,22950000,2017-01-09,31
19731,DELL inspiron 3593 Intel core I7-1065G7 16GB 1TB VGA 2GB WIN10HSL 1Yr,13200000,2017-01-10,36
19732,"DELL Inspiron 3481 14"" Inch Core i3-7020U 8GB 1TB WIN10HSL 1yr",6500000,2017-01-11,42
19733,"Dell Inspiron 3476 Ci5-8250/4Gb/1Tb/Dvd/Vga 2Gb/Win10/14""",8549000,2017-01-12,39
19734,DELL inspiron AMD A9 memory 4GB RAM 500GB kualitas bagus,3750000,2017-01-13,34
19735,DELL Inspiron 5391 Intel Core i7-10510U/8GB/512GB SSD/VGA 2GB/WIN10HSL,14200000,2017-01-14,29
19736,DELL Inspiron 5490 Intel Core i7-10510U/12GB/512GB SSD/VGA 2GB/W10HSL,15550000,2017-01-15,47
19737,DELL INSPIRON 3180 - AMD A9-9420 4GB 500GB WIN 10 11 inchi,4000000,2017-01-16,21
19738,Dell Inspiron 7472 ( Core i7 - 8550 |VGA2GB|8GB|1TB+128SSD|14|WIN 10 ),14499000,2017-01-17,37
19739,DELL Inspiron 5593 Core i5-1035G1 8GB 512GB SSD VGA 2GB WIN10HSL,11200000,2017-01-18,41
19740,DELL INSPIRON 3476 (i5-8250/4GB/1TB/R5 520 2GB/Ubuntu),7999999,2017-01-19,51
19741,DELL Inspiron 7391 2 in 1 4K Intel Core i7-10510U 16GB 512SSD W10HSL,22950000,2017-01-20,48
19742,Dell Inspiron 13 5379 - i7-8550U - 8GB RAM - 256GB SSD - FHD - BACKLIT,11500000,2017-01-21,42
19743,DELL inspiron Intel core 3593 I7-1065G7 16GB 512SSD VGA 2GB W10HSL 1Yr,13800000,2017-01-22,49
19744,DELL Inspiron 5593 Core i5-1035G1 8GB 512GB SSD VGA 2GB WIN10HSL,11200000,2017-01-23,25
19745,DELL inspiron 3593 Intel core I7-1065G7 8GB 512SSD VGA2GB WIN10HSL 1Yr,13000000,2017-01-24,44
19746,DELL inspiron 3593 Intel core I7-1065G7 8GB 1TB VGA 2GB WIN10HSL 1Yr,11950000,2017-01-25,38
19747,"DELL INSPIRON 3481 / I3-7020u , 4GB , VGA 2GB , WIN10HSL , 1 YR - 1TB VGA 2GB, BLACK",6160000,2017-01-26,30
19748,DELL Inspiron 13-5379 (i5-8520),11599999,2017-01-27,32
19749,DELL Inspiron 7588 G7 15 Core i5-8300H/8GB/1TB/VGA 4GB/Win10HSL,11700000,2017-01-28,48
19750,DELL Inspiron 5583 Intel Core i5-8265U/8GB/2TB/VGA 2GB/DVDRW/WIN10HSL,10000000,2017-01-29,47
19751,Dell inspiron 3467 (i3-6006/4GB/1TB/ubuntu),5499999,2017-01-30,28
19752,DELL INSPIRON 3473 Celeron N4000 - 4GB - 500GB - 14 Inch LED - Windows,4625000,2017-01-31,37
21548,ASUS TUF Gaming FX705GE-I7T79T (i7-8750H/8GB/1TB/GTX1050Ti 4GB/W10),14000000,2017-01-01,65
21549,"ACER NITRO 5 - i5 8300H - 4GB - 1TB - GTX1050 4GB - 15.6""IPS FHD",12100000,2017-01-02,45
21550,Acer Predator Nitro 5 - AN515-51 - i7-7700HQ GTX 1050 SSD Windows 10,14450000,2017-01-03,50
21551,ACER PREDATOR NITRO 5,15000000,2017-01-04,38
21552,ACER NITRO 5 AN515-52-73Y8 i7-8750H-8GB-1TB-GTX1060 6GB-WIN10 HOME,15699000,2017-01-05,72
21553,Acer Nitro 5 - AN515-52 - i5-8300H GTX1050 8GB 256SSD+1TB W10,11399000,2017-01-06,49
21554,Acer Predator Nitro 5 - AN515-52 - i7-8750H GTX1060 16GB 256GB 1TB W10,15999000,2017-01-07,64
21555,Acer Nitro 7 AN715-51 i7-9750H 16GB 512SSD 1TBHDD GTX 1660Ti W10 144Hz,17999000,2017-01-08,67
21556,NOTEBOOK ACER PREDATOR NITRO 515 52 51T2-CI5-8300-8GB-1TB-VGA4GB-WIN,11275000,2017-01-09,52
21557,ACER Predator Nitro 5 AN 515 i7-8750 VGA GTX 1060,25000000,2017-01-10,64
21558,Acer Predator Nitro 5 - AN515-52 - i7-8750H GTX1060 8GB 256GB 1TB W10,14999000,2017-01-11,48
21559,NOTEBOOK ACER PREDATOR NITRO 515 42 73Y8-CI7-8750-8GB-1TB-VGA6GB-WIN,16480000,2017-01-12,55
21560,ACER PREDATOR NITRO 7 AN715-51 - i7-9750H 8GB 1TB+256GB GTX1650 144Hz,17099000,2017-01-13,66
21561,ASUS TUF A15 FX506II-R55TB6B (R5/8GB/512GB SSD/GTX1650Ti/W10) - Black,13515000,2017-01-14,51
21562,MSI BRAVO 15 Ryzen 5 4600 8GB 256ssd RX5500M 4GB W10 15.6FHD - HITAM,12549000,2017-01-15,81
21563,ASUS TUF A15 FX506II-R55TB6T Ryzen 5 4600H GTX 1650Ti RAM 8GB 512GB - Portgress Gray,13413000,2017-01-16,49
21564,ASUS TUF GAMING A15 FX506II RYZEN 5 4600H 8GB 512GB GTX1650Ti 4GB W10,13989000,2017-01-17,47
21565,ASUS TUF FX506IV-R7R6B6T R7 4800H 8GB 512GB RTX 2060 W10 Slim,19549000,2017-01-18,57
21566,Asus TUF FX505GT-I565A6T i5 9300H 8GB 512ssd GTX1650 W10 15.6FHD SLIM,11799000,2017-01-19,60
21567,Asus TUF GAMING A15 FX506II-R55TB6T R5 4600H 8GB GTX1650Ti 512GB 144Hz,13599000,2017-01-20,63
21568,Asus TUF Gaming FX505GT i5-9300H 8GB 512ssd GTX1650 4GB Win10 144Hz,11949000,2017-01-21,63
21569,ASUS TUF FX506IH-R565B6T Ryzen 5 4600H 8GB 512ssd GTX1650 4GB W10,12499000,2017-01-22,65
21570,ASUS TUF A15 i7-10750H GTX 1650 FX506LH-I765B6T FHD 144Hz 8GB 512GB,15402000,2017-01-23,46
21571,ASUS TUF GAMING A15 TUF FX506II-R55TB6T Ryzen 5 4600H GTX1650Ti 4GB,13499000,2017-01-24,50
21572,ASUS TUF FX506IU-R766B7T Ryzen7 4800H 8GB 1TB+256ssd GTX1660Ti 6GB 144,16899000,2017-01-25,48
21573,ASUS TUF FX505DU AMD Ryzen 5-3550H 8GB 512GB SSD GTX1660TI-6GB Black,12325000,2017-01-26,54
21574,"Asus TUF FX505GT-I565B6T i5-9300H 8GB 512GB Win10 GTX1650 4GB 15.6""",11700000,2017-01-27,51
21575,ASUS TUF FX506II-R55TB6T R5-4600H 8GB 512GB-SSD GTX1650Ti-4GB FHD-144H,13499000,2017-01-28,57
21576,ASUS TUF FX505DU RYZEN 7-3750H 8GB 256GB SSD + 1TB GTX1660TI-6GB,13635000,2017-01-29,55
21577,Asus TUF Gaming A15 FX506IH R565B6T 144Hz R5-4600H 8GB 512ssd GTX1650,12999000,2017-01-30,46
21578,ASUS TUF GAMING A15 FX506IV RYZEN 7 4800H 8GB 512GB RTX2060 6GB 144HZ,19999000,2017-01-31,55
23374,Hp Pavilion X360 14 dh1001TX dh1033TX - i3 10110 8GB 512ssd MX130 2GB,9059000,2017-01-01,40
23375,HP Pavilion X360 14-dh1055TX i7 10510 8GB 512ssd MX250 2GB Win10+OHS,14599000,2017-01-02,45
23376,Hp Pavilion 14 x360 dh1006TX - i7 1051U 8GB 512GB MX250 2GB W10,14299000,2017-01-03,46
23377,Hp Pavilion X360 14 dh1052TX dh1053TX - i5 10210 8GB 512ssd MX130 2GB,11899000,2017-01-04,45
23378,HP PAVILION X360 11 - Intel N4000 4GB 500GB W10 HD TS,4250000,2017-01-05,55
23379,HP PAVILION 13-AN0031 i3-8145U RAM 8GB SSD 128GB WIN 10,6949000,2017-01-06,54
23380,HP Pavilion X360 14 dh1054TX dh1055TX - i7 10510 8GB 512ssd MX250 2GB,14299000,2017-01-07,52
23381,"HP Pavilion X360 14-dh1052TX dh1053TX i5-10210 8GB 512SSD MX130 14""IPS",11999000,2017-01-08,58
23382,HP Pavilion x360 - 14-dh1053tx - Intel Core i5-10210U - 8 GB/512GB SSD,11999000,2017-01-09,44
23383,HP Pavilion x360 14-dh1033tx i3-10110U 8 GB 512 GB SSD NVME Win10 GOLD,9299000,2017-01-10,56
23384,DELL inspiron Intel core 3593 I7-1065G7 16GB 512SSD VGA 2GB W10HSL 1Yr,13800000,2017-01-11,52
23385,Dell Inspiron 13 5379 - i7-8550U - 8GB RAM - 256GB SSD - FHD - BACKLIT,11500000,2017-01-12,46
23386,DELL Inspiron 7588 G7 15 Core i5-8300H/8GB/1TB/VGA 4GB/Win10HSL,11700000,2017-01-13,71
23387,DELL Inspiron 5593 Core i5-1035G1 8GB 512GB SSD VGA 2GB WIN10HSL,11200000,2017-01-14,53
23388,Dell Inspiron 7472 ( Core i7 - 8550 |VGA2GB|8GB|1TB+128SSD|14|WIN 10 ),14499000,2017-01-15,47
23389,DELL INSPIRON 3180 - AMD A9-9420 4GB 500GB WIN 10 11 inchi,4000000,2017-01-16,38
23390,DELL Inspiron 5490 Intel Core i7-10510U/12GB/512GB SSD/VGA 2GB/W10HSL,15550000,2017-01-17,42
23391,DELL Inspiron 5391 Intel Core i7-10510U/8GB/512GB SSD/VGA 2GB/WIN10HSL,14200000,2017-01-18,52
23392,DELL inspiron AMD A9 memory 4GB RAM 500GB kualitas bagus,3750000,2017-01-19,51
23393,"Dell Inspiron 3476 Ci5-8250/4Gb/1Tb/Dvd/Vga 2Gb/Win10/14""",8549000,2017-01-20,56
23394,DELL INSPIRON 3476 (i5-8250/4GB/1TB/R5 520 2GB/Ubuntu),7999999,2017-01-21,57
23395,"DELL INSPIRON 14 3493 CORE i5 1035G1 4GB 1TB HDD 14"" FHD W10 RESMI",7590000,2017-01-22,52
23396,DELL Inspiron 5583 Intel Core i5-8265U/8GB/2TB/VGA 2GB/DVDRW/WIN10HSL,9700000,2017-01-23,30
23397,Dell inspiron 3467 (i3-6006/4GB/1TB/ubuntu),5499999,2017-01-24,30
23398,DELL INSPIRON 3473 Celeron N4000 - 4GB - 500GB - 14 Inch LED - Windows,4625000,2017-01-25,44
23399,DELL Inspiron 7588 G7 15 Core i7-8750H 16GB 1TB+256GB VGA 4GB W10HSL,18800000,2017-01-26,45
23400,DELL INSPIRON 13-5391 intel i5-10210U - 8GB - 512GB SSD - MX250 2GB,13400000,2017-01-27,56
23401,"HP Pavilion x360 dh1001TX 14"" Inch i3-10110U 8GB MX130 512GB dh1033TX - Gold",8995000,2017-01-28,60
23402,"HP Pavilion x360 dh1053TX 14"" Inch i5-10210U 8GB MX130 512GB dh1052TX - Gold",12036000,2017-01-29,54
23403,HP Pavilion x360 14-dh1052tx i5-10210U 8 GB 512 GB NVME MX130 2GB WIN1,11999000,2017-01-30,35
23404,HP Pavilion X360 14 dh1052TX dh1053TX i5 10210 8GB 512ssd MX130 + OHS - Gold,12099000,2017-01-31,49
25200,Acer Aspire One D270-26C,4000000,2017-01-01,61
25201,"ACER ASPIRE 5 A514 52G i5 10210u|4GB|1TB|VGA X250 2GB|14""SLIM|WIN 10",8299000,2017-01-02,33
25202,Acer Aspire 5 A514-52G-78QP [Intel Core 10th Gen i7-10510U],11999000,2017-01-03,37
25203,Acer Aspire E5-476G-58ZV Processor I5 Generasi 8th HDD 1TB BONUS TAS,7423200,2017-01-04,40
25204,ASUS ROG STRIX III G531GT-I765B1T i7-9750H 8GB 512GB SSD GTX1650 4GB,16699000,2017-01-05,45
25205,"ACER SWIFT 3 SF314 i7 8565U 8GB 256GB SSD + 1TB MX250 2GB 14"" FHD W10",11499000,2017-01-06,49
25206,"ACER SWIFT 3 SF314 i7 8565U 8GB 1TB MX250 2GB 14"" FHD W10 RESMI",10499000,2017-01-07,47
25207,Acer Aspire 5 A514-52K i3 8130 4GB 1TB W10 3879/39HM/37UK/39HM,5740000,2017-01-08,53
25208,"Acer Aspire 3 A315-41G Amd Ryzen5 2500U/8Gb/1Tb/Vga 2Gb/Linux/15.6""",7899000,2017-01-09,31
25209,Acer Aspire 5 A514-52K-31VK [Intel Core i3-7020U] [NX.HKWSN.001],5899000,2017-01-10,54
25210,ACER Aspire 5 A514 52G 78QP Ci7 10510U 8Gb 1Tb 128Gb MX250 2Gb Win 10,11690000,2017-01-11,38
25211,ACER ASPIRE 3 A314 21 4644 A4 9120E 4GB 1TB NO ODD W10 BLUE,3535000,2017-01-12,32
25212,Acer Aspire 514-52G-58HJ with Intel Core i5 10th Gen Nvidia Mx 250,7665000,2017-01-13,46
25213,"Acer Aspire 3 A314-21-AMD A4 9120E 4GB 256SSD 14""HD W10 -Hitam",3700000,2017-01-14,45
25214,Acer Aspire 5 A514 37NR i3 8130 4GB 1TB MX230 2GB W10+OHS 14.0 HD DVD,6799000,2017-01-15,53
25215,Acer Aspire E5-476-386Q Core i3-7020 RAM 4GB HDD 1TB WIN 10 ORI,5980000,2017-01-16,37
25216,Acer Aspire 3A A314-21-93Tj/98MH/93TT,4400000,2017-01-17,43
25217,"Acer Aspire 5 A514-51K-31U6 - i3-7020U - 4GB - 1TB - ODD - 14"" -",5199000,2017-01-18,32
25218,Acer Aspire 3 (A315-42) AMD Ryzen 3,5750000,2017-01-19,60
25219,Acer Aspire 3 A314-32 Intel N4100 4GB 1TB HDD 14HD,3769000,2017-01-20,56
25220,ACER ASPIRE 3 A315 55KG 34AK I3 7020 4GB 1TB MX130 2GB NON DVD DOS,5640000,2017-01-21,47
25221,VGA ASUS ROG STRIX GTX1660TI-A6G-GAMING 1660TI 6GB GDDR6 192BIT TIGA FAN,5499000,2017-01-22,67
25222,ASUS ROG STRIX SCAR 17 G732LV-I7R6B6T,32999000,2017-01-23,42
25223,ASUS ROG STRIX G15 G512LU-I766B6P,21999000,2017-01-24,30
25224,ASUS ROG ZEPHYRUS G15 GA502IU-R966B8T - R9-4900HS - 8GB - 1TB SSD - GTX1660Ti 6GB - Win10 - 144Hz,24275000,2017-01-25,41
25225,Asus Rog Strix S7VM7700,20000000,2017-01-26,44
