id_barang,name,price,date,sales
14324,Lenovo Ideapad 330 14IGM N4100 8GB 1TB W10,3939000,2017-03-22,33
14325,"Lenovo Ideapad 130 14""",5000000,2017-03-23,32
14326,"Lenovo IdeaPad 330 14AST AMD A9-9425,4GB,1TB ,VGA,DOS",5299000,2017-03-24,16
14327,Lenovo Ideapad Gaming 3-5KID|Ryzen 5-4600|16GB|512GB|GTX1650 4GB|Win10,13150000,2017-03-25,21
14328,"LENOVO IDEAPAD 130-15AST - A4-9125-4GB-1TB-RADEON R3-DOS-15.6""HD-BLACK",3670000,2017-03-26,27
14329,Lenovo Ideapad 330 1QiD N4000 4GB 500GB DVDRW W10,4100000,2017-03-27,31
14330,Lenovo Ideapad 320-11UID Grey,7770000,2017-03-28,18
14331,"Lenovo Ideapad 330 14IKBR 1RID i5-8250U,8GB,1TB,VGA,Windows 10",8890000,2017-03-29,18
14332,Lenovo Ideapad Gaming 3i i5-10300H GTX 1650 8 GB 512GB SSD 120Hz W10,12699000,2017-03-30,32
14333,lenovo ideapad 110-14ibr 1tb 4gb win10,3750000,2017-03-31,27
14334,Lenovo IdeaPad 110-141SK-1CID,5275000,2017-04-01,29
14335,Lenovo Ideapad S145 14IKB 2LID i3 8130 4GB 256ssd Win10+OHS 14.0 Grey,5899000,2017-04-02,36
14336,Lenovo Ideapad 3 14IIL 05 PEID - Core i5-1035G1/8GB/512GB/MX330 2GB,9600000,2017-04-03,23
14337,Lenovo Ideapad 320 Core i5 Gen 7 - SSD 256GB - RAM 8GB - VGA NVIDIA,5900000,2017-04-04,33
14338,Lenovo Ideapad 310S-11IAP IGID Intel N3350 2GB 500GB 11 Inch DOS,3299000,2017-04-05,30
14339,LENOVO IdeaPad S145 - SHID i3 - 8145U - MX110 - 4GB - 1TB - Win10 Home,6800000,2017-04-06,28
14340,LENOVO IdeaPad 130 # i3-7020 8GB SSD256 15FHD W10 !!,6195000,2017-04-07,32
14341,Lenovo Ideapad Slim 5 14IIL i7 1065G7 16GB 512ssd MX350 2GB W10+OHS 14,13399000,2017-04-08,34
14342,Lenovo Ideapad 330,5990000,2017-04-09,46
14343,LENOVO Ideapad 330 15IKB I3 8130 4GB 1TB Win10,5190000,2017-04-10,21
14344,Lenovo IdeaPad 3 14IIL05 Core i3-1005G1 4GB 256GB SSD Win10+OHS,6299000,2017-04-11,26
14345,Lenovo Ideapad S145 14IWL Core i5-8265/4GB/1TB/MX110/WIN 10/RESMI!!,7450000,2017-04-12,49
14346,Lenovo ideapad,5010000,2017-04-13,32
14347,LENOVO IDEAPAD S145-14IWL BLACK i5-8265U-4GB-1TB-MX110-2GB-14-WIN10,7475000,2017-04-14,31
14348,"Lenovo Ideapad 320 14""",6000000,2017-04-15,38
14349,Lenovo Ideapad Slim 3-QPID/AMD-3020e/4GB/256GB SSD/Win10/Black,4149000,2017-04-16,34
14350,Lenovo Ideapad 3 14IIL 05 PEID - Core i5-1035G1/8GB/512GB/MX330 2GB,9600000,2017-04-17,24
14351,Lenovo Ideapad 320 Core i5 Gen 7 - SSD 256GB - RAM 8GB - VGA NVIDIA,5900000,2017-04-18,34
14352,Lenovo Ideapad 330-14IGM,4000000,2017-04-19,30
14353,"Lenovo Ideapad 330 14IKBR 8MID i5-8250U,4GB,1TB,VGA,DOS",7875000,2017-04-20,26
14354,LENOVO IDEAPAD 330S-14IKB-81F400-BRID Platinum Gray - Grey,10750000,2017-04-21,28
14355,"Lenovo Ideapad Slim 3i 14IIL05 - I3-1005G1 4GB 256GB SSD 14"" WIN10+OHS",6249000,2017-04-22,36
14356,Lenovo Ideapad IP330 AMD E2-9000 4GB 500GB WIN10 ORI RESMI,3549000,2017-04-23,59
14357,LENOVO Ideapad L340-15IRH i7-9750HF/16GB/512GB SSD/GTX1650 4GB/W10/OHS,14499000,2017-04-24,17
14358,"LENOVO IDEAPAD IP330-14IGM N4100 4GB 256GB SSD 14"" DVD-RW W10 Quadcore",4300000,2017-04-25,30
14359,Lenovo Ideapad Slim 3 14ARE Ryzen 7 4700 8GB 512ssd Vega7 W10+OHS 14IN,9849000,2017-04-26,39
14360,LENOVO IDEAPAD S145-14IWL-8265U-8GB-1TB-MX110-WIN10 BLACK RESMI,7980000,2017-04-27,22
14361,Lenovo Ideapad Slim 3-G4ID (Blue) AMD Athlon Silver+SSD 256G,4549000,2017-04-28,47
14362,"LENOVO IdeaPad IP330-14AST [81D50039ID] - platinum grey, black & blue",5000000,2017-04-29,41
14363,Lenovo IdeaPad D330-10IGM 2 in 1 N4000 4GB 128 MMC,3890000,2017-04-30,34
14364,Lenovo Ideapad 100-15IBD/BK i3-5005U WINDOWS 10,4479000,2017-05-01,35
14365,LENOVO Ideapad 330 IP330 Core i5-8250/4GB/1TB/AMD 530/WIN 10 ORI/RESMI,7850000,2017-05-02,33
14366,"Lenovo Ideapad IP330-14AST (AMD A9-9425/4GB RAM/1TB HDD/14""/Win10)",4904640,2017-05-03,28
14367,Lenovo Ideapad 300-141SK / i5-6200 / 4GB / 500GB / Req Win 8/10,6500000,2017-05-04,34
14368,Lenovo Ideapad 330-15IGM with 4GB RAM and 15.6 inch HD LED,3655000,2017-05-05,24
14369,"LENOVO IDEAPAD C340-14API RYZEN 3-3200U 8GB 256GB 14"" FHD W10 IPS",8250000,2017-05-06,37
14370,LENOVO IDEAPAD IP 3 14ARE05 AMD Ryzen 5 4500U 512GB SSD 8GB 81W3007VID,8279000,2017-05-07,38
14371,Lenovo Ideapad 320 Core i5 Gen 7 - SSD 256GB - RAM 8GB - VGA NVIDIA,5900000,2017-05-08,24
14372,LENOVO IDEAPAD GAMING 3i i7-10750H 16GB GTX1650TI (RESMI),16799000,2017-05-09,28
14373,"Lenovo Ideapad IP 3 14IIL05 - i5 1035G1 MX330 2GB 14"" 12GB 512GB W10",9750000,2017-05-10,19
14374,Lenovo IdeaPad C340-14IWL Notebook [Pentium 5405U/ 4 GB/ 256 GB/ 14 In,7000000,2017-05-11,20
14375,Lenovo ideapad S145-14IKB 2NID Core i3-8130U 4GB 512GB Win10+OHS,5899000,2017-05-12,26
14376,Lenovo Ideapad IP S145-4NID i3 1005 4GB 512GB SSD W10H OHS 81W6004NID,6850000,2017-05-13,46
14377,Lenovo Ideapad V130-15IKB with 4GB RAM and 2GB VRAM,5659000,2017-05-14,44
14378,Lenovo Ideapad Slim 3 14AER05 Ryzen 3-4300U(8GB|512GB|14inch|W10),7500000,2017-05-15,36
14379,Lenovo IdeaPad Slim 3 14ARE05 Ryzen 7 4700U 8GB 512GB 1TB 14FHD IPS,10549000,2017-05-16,31
14380,Lenovo Ideapad 3 14IIL 05 PEID - Core i5-1035G1/8GB/512GB/MX330 2GB,9600000,2017-05-17,39
14381,Lenovo Ideapad Denim Blue,6000000,2017-05-18,28
14382,Lenovo IdeaPad S145 AMD A9-9425 8GB 512GB SSD R530-2GB 14HD Office,5999000,2017-05-19,39
14383,"Lenovo Ideapad Slim 3 - Ryzen 3-4300U 8GB 512GB SSD 14""FHD W10+Office",7999000,2017-05-20,41
14384,Lenovo Ideapad Slim3-14IIL PJID i3 1005G1 4GB 512ssd MX330 2GB W10+OHS,7699000,2017-05-21,32
14385,Lenovo Ideapad V130-15IKB VGA with Intel i3 7th gen and 1TB HDD,5775000,2017-05-22,21
14386,Lenovo IdeaPad L340-15IRH-1UID - Black [Core i7-9750HF-8GB-512GB-W10],13499000,2017-05-23,29
14387,Lenovo Ideapad S145-14IKB (Intel Core i3) RESMI HDD 1 TB,5900000,2017-05-24,19
14388,Lenovo IdeaPad Slim 3 | i5-1035G1 | 8GB | 512GB SSD| MX330 | OHS 2019,9499000,2017-05-25,26
14389,Lenovo ideapad S145-14IKB-2LID Core i3-8130U 4GB 1TB Win10+OHS Grey,5899000,2017-05-26,29
14390,NOTEBOOK LENOVO IDEAPAD S145-14AST-70ID/71ID,3725000,2017-05-27,29
14391,LENOVO IDEAPAD C340 14IML CORE I7-10510 16GB 1TB SSD MX230 2GB 14'',14950000,2017-05-28,39
14392,Lenovo ideapad L340-15IRH Gaming i5-9300H/GTX 1050/8GB/512GB/W10/OHS,11499000,2017-05-29,27
14393,Lenovo IdeaPad Gaming 3i,12550000,2017-05-30,32
14394,Lenovo Ideapad 310-14IKB i5-7200U HARDISK 1TB WINDOWS 10,6829000,2017-05-31,22
14395,Lenovo iDEAPAD ip320 # i5-7200 VGA 2GB WiN10 !!,7650000,2017-06-01,42
14396,Lenovo Ideapad Slim 3 14ADA Athlon 3050 4GB 256ssd W10+OHS 14.0FHD,4599000,2017-06-02,32
14397,Lenovo Ideapad Slim 3i 14iiL | i3 1005G1 4GB 512ssd W10+OHS 14.0FHD,6749000,2017-06-03,38
14398,Lenovo Ideapad 730s 13IWL i5 8265U RAM 8GB SSD 256GB 13.3 FHD - Grey,9749000,2017-06-04,41
14399,Lenovo ideapad ip310 # QUADCORE 12GB Win10 !!,5899000,2017-06-05,31
14400,Lenovo ideapad 110 # iNTEL 4GB Win10 !!,3825000,2017-06-06,23
14401,Lenovo Ideapad Gaming 3 ARH05| Ryzen 5 16gb 512SSD GtX1650 4GB,12999000,2017-06-07,31
14402,LENOVO IDEAPAD IP330 # i7-8550 8GB VGA 2GB W10 !!,11777000,2017-06-08,28
14403,Notebook Lenovo Ideapad IP 330-14IGM,3750000,2017-06-09,44
14404,Lenovo Ideapad 110 / N3160 / 2GB / 500GB / Super Slim,3375000,2017-06-10,34
14405,"Lenovo Ideapad Gaming 3i - i7-10750H 8GB 512SSD GTX1650 4GB 15,6"" W10",14299000,2017-06-11,59
14406,Lenovo iDEAPAD ip320 # i5-7200 8GB VGA 2GB WiN10 !!,8379000,2017-06-12,22
14407,Lenovo Ideapad C340-14IWL Core i3-10110U MX230 8GB 512SSD W10 OHS 2019,9489000,2017-06-13,44
14408,"Lenovo Ideapad 130 -15IKB - Intel i3 7020U 8GB 256SSD 15.6"" Win10",6559000,2017-06-14,27
14409,Lenovo Ideapad Slim 3 14ADA DPID | AMD 3020 4GB 256ssd W10 14HD,4399000,2017-06-15,34
14410,Lenovo Ideapad 100 / IP100 / 2GB / 500GB / Slim / Win 10,4500000,2017-06-16,37
14411,Lenovo ideapad 330 14Ast ( A9 942 Dos 4GB 1TB),5299000,2017-06-17,35
14412,LENOVO IDEAPAD IP330 # i5-8250 VGA 2GB DVD W10 !!,7672000,2017-06-18,48
14413,LENOVO IDEAPAD GAMING 3 - I7 10750H 16GB 512GB GTX1650 120hz + OHS,15350000,2017-06-19,24
14414,CUSTOM LENOVO IDEAPAD 320 AMD A9 9420 - 8GB - 1TB - VGA R5 GAMING,5100000,2017-06-20,30
14415,"Lenovo IdeaPad 330-14AST AMD A4 - 4GB -500GB - 14""",5000000,2017-06-21,32
14416,LENOVO IDEAPAD SLIM 3-14IIL-1005G1-4GB-512GB-PLATINUM GREY+OHS - BEC5,6770000,2017-06-22,47
14417,Lenovo Ideapad 320 intel Corei3/Ram 4gb/Hdd 1tb/Win10,5500000,2017-06-23,38
14418,Lenovo IdeaPad 330 - 14IGM (DualCore/4gb/500gb/W.10),4200000,2017-06-24,29
14419,Lenovo Ideapad ip310 intel Dualcore/Ram 2gb/Hdd 500gb/Win10,3750000,2017-06-25,56
14420,LENOVO Ideapad Gaming 3 Ryzen 5 4600H 512GB SSD 16GB GTX1650Ti 120Hz,13999000,2017-06-26,27
14421,LENOVO IdeaPad 330S Core i5-8250U AMD R535 Win10 Home,8999900,2017-06-27,33
14422,"LENOVO Ideapad C340 i5-10210u/8GB/512GB SSD/14"" FHD/MX230 2GB/WIN 10!",11799000,2017-06-28,29
14423,"Lenovo Ideapad S145 14AST 58ID|AMD A9-9425 4G 1TB 14"" R530 2GB DOS",4750000,2017-06-29,31
14424,LENOVO IdeaPad 330-15ARR-Ryzen 7-8GB-1TB-R540-2GB-Win10 Blizzard White,10200000,2017-06-30,35
14425,Lenovo Ideapad 320,6600000,2017-07-01,53
14426,"LENOVO IDEAPAD C340-14API RYZEN 3-3200-8GB-256GB SSD-14"" TOUCH-VEGA 3",8250000,2017-07-02,51
14427,Lenovo Ideapad 130-15IKB Core i5-8250U - DDR4 4GB - 1B - Nvidia 2GB,7281000,2017-07-03,20
14428,"Lenovo Ideapad IP 330-14IGM - Celeron N4000, 4GB, 1TB, WIN10, 14 Inch",4180770,2017-07-04,50
14429,LENOVO IDEAPAD SLIM 3-PDID|CORE I5 1035G1|8GB|512GB SSD|MX330 2GB|SLIM,9545000,2017-07-05,26
14430,Lenovo IdeaPad Slim 3 14ARE05 | Ryzen 3 4300U 8GB 512SSD W10 14FHD IPS,7676000,2017-07-06,42
14431,Lenovo Ideapad 320 intel Corei3/Ram 4gb/Hdd 1tb/Win10,5500000,2017-07-07,45
14432,"LENOVO IDEAPAD 330-14IGM/ INTEL N4000/14""/4GB/500GB",4375000,2017-07-08,33
14433,"LENOVO IDEAPAD 320/INTEL CORE I3-6006U/14""/4GB/1TB",5850000,2017-07-09,42
14434,Lenovo Ideapad 130 - i3 6006 RAM 4GB 1TB 15 INCH DVD RW DOS,5500000,2017-07-10,33
14435,Lenovo ideapad 130AMD A4,4025000,2017-07-11,40
14436,Lenovo Ideapad Slim 3 14IIL05 PMID | i3 1005G1 4GB 512ssd W10 14FHD,6749000,2017-07-12,32
14437,"LENOVO IDEAPAD 330-14AST AMD A9 9425-4GB-1TB-14""HD-Radeon R5-Win10",4300000,2017-07-13,40
14438,LENOVO IDEAPAD 330 - AMD A6-9225,6000085,2017-07-14,41
14439,LENOVO IDEAPAD S145-14IKB-8130U-4GB-1TB-WIN10 BLACK + OHS,5710000,2017-07-15,29
14440,LENOVO IDEAPAD S130-14IGM-94ID INTEL N4000 4GB 128 SSD 14 HD WIN 10,3569000,2017-07-16,42
14441,Lenovo Ideapad V330 AMD RYZEN 5 2500U 4GB 1TB VEGA 8 14 DOS HD,6699000,2017-07-17,37
14442,Lenovo Ideapad Slim 3i i5-1035G1 8GB 512GB SSD Nvidia MX 330 2GB FHD,9407000,2017-07-18,34
14443,01234 LENOVO IDEAPAD 130 - AMD A4-9125 4GB 500GB AMD R3 DVDRW 14 WIN1,4000000,2017-07-19,36
14444,"LENOVO IDEAPAD C340-14API RYZEN 5-3500-8GB-256GB SSD-14"" TOUCH-VEGA 8",9989000,2017-07-20,40
14445,Lenovo IdeaPad IP330-14IGM Onyx Black - Celeron N4000/4GB/500GB/WIN10,4090500,2017-07-21,37
14446,Lenovo IdeaPad S145-14IKB SSD 512GB,6330000,2017-07-22,50
14447,Lenovo Ideapad Slim 3i 14IIL i3 1005G1 4GB 512ssd W10 OHS 14.0FHD,6799000,2017-07-23,45
14448,Lenovo Ideapad S145 14 Core i5-8265 8Gb HDD 1TB Nvidia Mx110 2GB Win10,7949000,2017-07-24,32
14449,Lenovo Ideapad Slim 3 14ADA05 Athlon Silver 3050 4GB 256GB 14 W10+OHS,4590000,2017-07-25,36
14450,Lenovo Ideapad 3 14IIL 05 PEID - Core i5-1035G1/8GB/512GB/MX330 2GB,9600000,2017-07-26,36
14451,Lenovo Ideapad 320 Core i5 Gen 7 - SSD 256GB - RAM 8GB - VGA NVIDIA,5900000,2017-07-27,43
14452,Lenovo IdeaPad C340 i7-10510U MX230 16GB 1TB SSD FHD IPS Touch Office,14799000,2017-07-28,39
14453,Lenovo Ideapad 330-1QID,4040000,2017-07-29,56
14454,Lenovo Ideapad S145 14AST A9 9425 4GB 512ssd W10+OHS 14.0 BLK,4899000,2017-07-30,49
14455,Lenovo IdeaPad S145-14IWL-TAID Black i7 8565U Win10,10783000,2017-07-31,35
14456,Lenovo Ideapad S145-14IKB-23ID Intel Core i3-7020U RAM 4GB SSD 512GB,6299000,2017-08-01,32
14457,"Lenovo Ideapad 130 14AST 14""HD/AMD A4-9125/AMD Radeon/500GB",3925000,2017-08-02,22
14458,LENOVO IDEAPAD SLIM 3-14IIL-1035G1-8GB-512GB-MX330-BLACK+OHS - BEC5,9495000,2017-08-03,33
14459,Lenovo IdeaPad Slim 3 i5 1035G1/8GB/512 SSD/14/W10/OHS 81WD00PDID/PEID,9350000,2017-08-04,45
14460,LENOVO IDEAPAD 330-15IGM with N4000 4GB 500GB SLIM DESIGN DVDRW,3584900,2017-08-05,35
14461,LENOVO IDEAPAD 130 ip130 # A4 4GB W10 !!,3443000,2017-08-06,37
14462,"Lenovo IdeaPad 330-14AST AMD A4 - 4GB -500GB - 14"" DVD - W10 RESMI!!",3699000,2017-08-07,36
14463,Lenovo Ideapad Slim 3i - 14IIL05 i3-1005G1/4GB/512GB/W10H/OHS2019/UHD,6699000,2017-08-08,24
14464,"Lenovo Ideapad S145-14IIL - i3-1005G/4GB/512SSD/14""/Win10+OHS Gray",6650000,2017-08-09,31
14465,core i7 gen 7 / vga nvidia 2gb / lenovo ideapad ip310,9999000,2017-08-10,30
14466,"LENOVO IDEAPAD 330/INTEL N4000/INTEL HD/4GB/128GB/14""/WIN 10",3349000,2017-08-11,37
14467,Lenovo Ideapad Slim 3 14ADA05 G4ID / G6ID ATHLON 3050U | SSD 256GB,4599000,2017-08-12,49
14468,"Lenovo Ideapad S145 - Intel N4205U - 4GB - 256GB SSD -14"" HD - Win10",4775000,2017-08-13,42
14469,LENOVO IDEAPAD 320-14AST AMD A9-9420/4GB/1TB/14'' RESMI!!,4350000,2017-08-14,27
14470,LENOVO IdeaPad IP320-14ISK - Black (OS Incl),6550000,2017-08-15,43
14471,"LENOVO Ideapad S130 Intel N4000 256GB NVME RAM 4GB 14"" WIN 10 HOME",4100000,2017-08-16,35
14472,Lenovo Ideapad 300 / N3160 / 8GB / 500GB / Slim / Lancar,3650000,2017-08-17,26
14473,Lenovo Ideapad 330-15IKB Intel Core i3 Gen ke 7 Ram 4GB,5257000,2017-08-18,22
14474,"Lenovo IdeaPad Slim 3 - I3-1005G1 4GB 512GB SSD intel UHD 14"" W10+OHS",6750000,2017-08-19,33
14475,Lenovo Ideapad V110-15IAP with 4GB RAM,3606000,2017-08-20,41
14476,LENOVO IDEAPAD 330-AMD QUAD CORE N4100U-RAM 4GB-1TB-WIN 10,3600000,2017-08-21,20
14477,LENOVO IDEAPAD S145-14IWL-8265U-4GB-1TB-MX110-WIN10 BLACK,7475000,2017-08-22,40
14478,Lenovo IdeaPad S145-14IWL- P1ID - i5-8265U/4GB/1TB/MX110 2GB/WIN10,8499000,2017-08-23,24
14479,LENOVO IdeaPad SLIM 3 14IIL PQID I3 1005G1 4GB 512SSD FHD W10+OHS GREY,6795000,2017-08-24,29
14480,lenovo ideapad 14inc,7000000,2017-08-25,46
14481,Lenovo Ideapad 330-15IGM intel N4000 with RAM 4GB DVD-RW,3585000,2017-08-26,37
14482,LENOVO IDEAPAD L340 15IRH Gaming 8KID-i5 9300HF 8GB 1TB GTX 1050-3GB,11450000,2017-08-27,45
14483,lenovo ideapad 330 14AST,5990000,2017-08-28,26
14484,"Lenovo Ideapad S145 - Intel N4000 | 4GB | 512GB SSD | 14"" HD | Win10 |",5375000,2017-08-29,32
14485,Lenovo Ideapad Slim 3 14ADA Athlon 3050 4GB 256ssd W10+OHS 14.0FHD,4599000,2017-08-30,44
14486,LENOVO ideapad L340 15IRH 81LK011UID i7 9750HF 8GB 512GB GTX 1650 W10,12750000,2017-08-31,37
14487,Lenovo Ideapad 320 Core i5 Gen 7 - SSD 256GB - RAM 8GB - VGA NVIDIA,5900000,2017-09-01,33
14488,Lenovo Ideapad 3 14ILL i5-1035G1/8GB/512GB SSD/MX330 2GB/WIN 10 Resmi,9499000,2017-09-02,38
14489,LENOVO IDEAPAD 110 / N3060 / 4GB / 1tb / VGA INTEL HD GRAPHICS,3350000,2017-09-03,39
14490,LENOVO IdeaPad 3 PDID i5 1035G1 8GB 512SSD MX330 2GB W10+OHS FHD,9399000,2017-09-04,22
14491,Lenovo ideapad ip 130,3790000,2017-09-05,34
14492,LENOVO IDEAPAD YOGA C340-14IML I7-10510U|16GB|1TB SSD|MX230 2GB|WIN 10,15100000,2017-09-06,32
14493,Lenovo Ideapad Slim 3 14ARE05-1YID AMD Ryzen 3-4300U 8GB 512GB,7699000,2017-09-07,23
14494,"LENOVO IdeaPad Slim 3 14ARE05 Ryzen 3 4300U 8GB 512GB 14"" Win10 + OHS",7399900,2017-09-08,29
14495,Lenovo IdeaPad 300A Slim,4000000,2017-09-09,35
14496,Lenovo Ideapad 3 14IIL 05 PEID - Core i5-1035G1/8GB/512GB/MX330 2GB,9600000,2017-09-10,40
14497,"Lenovo Ideapad Slim 3i 14"" FHD Core i3-1005G1 4GB 256GB SSD WIN10 OHS",6296000,2017-09-11,28
14498,Lenovo Ideapad Slim 3 14ARE05-2HID AMD Ryzen 7-4700U RAM 8GB SSD 512GB,10599000,2017-09-12,28
14499,LENOVO IDEAPAD SLIM 3-14IIL-1035G1-8GB-512GB-MX330-WIN10 BLUE + OHS,9495000,2017-09-13,38
14500,"Lenovo IdeaPad C340 14IWL (i3 8145U, Win10, 8GB, 512 SSD,14"" HD Touch,",9000000,2017-09-14,32
14501,"LENOVO IDEAPAD V130-15IKB Core i3-7020U 4GB 1TB HDD Intel HD 14.0""HD",6100000,2017-09-15,31
14502,LENOVO IdeaPad 330 I3-7020U AMD R530 Win10 Home,6499900,2017-09-16,31
14503,Lenovo IdeaPad Slim 3i 14IIL05 - i5-1035G1 512GB 8GB MX330 2GB WIN10,9350000,2017-09-17,40
14504,LENOVO IDEAPAD C340-14API-C1ID/C2ID - R5-3500 - 8GB - 512SSD - W10,9990000,2017-09-18,27
14505,LENOVO IDEAPAD 330-14IGM-N4100-4GB-1TB-DVD-WIN10 ONYX BLACK-AMB2,3740000,2017-09-19,26
14506,Lenovo ideapad S340 13IML A5ID | i7 10510U 8GB 512SSD MX230 2GB 14FHD,12099000,2017-09-20,37
14507,"Lenovo Ideapad Slim 3i Intel Core i3 1005G1 4GB 512SSD W10+OHS 14""FHD",6799000,2017-09-21,42
14508,ACER ASPIRE 3 A311-31-N4020-4GB-500GB-WIN10 RED,3485000,2017-09-22,35
14509,"ACER ASPIRE 3 A315-53-C4DS INTEL 3867U (8GEN) 4GB 1TB 15.6"" WINDOWS 10",3400000,2017-09-23,37
14510,Acer Aspire 5 A514 52K /Ci3 7020U 4GB 1TB 14HD W10,5990000,2017-09-24,45
14511,"Acer Aspire 5 A514-52G i5-10210U 4GB SSD 512GB MX250 2GB 14"" W10 OHS",8825000,2017-09-25,22
14512,Acer Aspire 3 A314 Ryzen 3 3250 8GB 1TB Vega3 W10 (PRE) 14.0,5799000,2017-09-26,35
14513,Acer Aspire 3 A314,6250000,2017-09-27,29
14514,Acer Aspire 3 A314-21 AMD A4-9120 8GB 256GB SSD 14HD,3975000,2017-09-28,33
14515,Acer Aspire 5 A514-51KG-37NR i3 8130 4GB 1TB MX230 2GB W10 OHS 14 DVD,6799000,2017-09-29,30
14516,"ACER Aspire 5 - A514-53 Magic Color/ Intel i3/ 4 gb/ ssd 512 gb/ 14""",6999000,2017-09-30,25
14517,Acer Aspire 5 A514 52G i5 10210 8GB 512GB MX250 FHD Win10 + OHS,9342500,2017-10-01,40
14518,ACER ASPIRE 3 RYZEN R3 3200U 4GB 1TB+128GB SSD RADEON RX VEGA 3 WIN10,6799000,2017-10-02,28
14519,ACER ASPIRE 5 A514 51KG 36UX I3 7020 4GB 1TB MX230 2GB W10,6299000,2017-10-03,29
14520,Acer Aspire 3 A315 Ryzen 5 3500 8GB 1TB Vega8 W10 15.6 HD RED,6999000,2017-10-04,30
14521,Acer Aspire 5 A514 53 32H2 i3 1005G1 4GB 512SSD Win OHS MAGICAL COLOR,6490000,2017-10-05,23
14522,"ACER ASPIRE E5-476G I5 8250U - 8GB/1TB HDD/ MX130 2GB/ DOS/ 14"" HD",7981000,2017-10-06,43
14523,ACER ASPIRE 3 A314 - INTEL CELERON N4000 - 14 INCH - WINDOWS 10,3590000,2017-10-07,35
14524,"ACER ASPIRE 3 A314 INTEL N4120U/8GB/SSD 256GB/14""/WINDOWS 10/OHS 2019",4849000,2017-10-08,34
14525,Acer Aspire 3 A315 R8SM R34T R3GZ Ryzen 5 3500 8GB 1TB Vega8 W10 15.6,6999000,2017-10-09,28
14526,Acer Aspire 3 A314 - 42PE/455L AMD A4 9120E 4GB 1TB DVD W10,3599000,2017-10-10,35
14527,ACER ASPIRE 3 A315-41-R69L RYZEN 3 2200U-4GB-1TB-R VEGA 3-WIN10-15.6HD,5780000,2017-10-11,28
14528,"Acer Aspire 3 A314 N4120 Quadcore 4GB 1TB WIN 10 14"" - C2UY C000 C4WL",3699000,2017-10-12,26
14529,Acer Aspire 3 A314 33 C8DR RAM 4GB SSD 256GB INTEL N4120 WIN 10,4049000,2017-10-13,35
14530,"Acer Aspire 5 A514-52KG 32TH i3-7020U 4GB 1TB MX130 2GB Win10 14.0""HD",6199000,2017-10-14,34
14531,ACER Aspire 3 A314-32-C3X0 N4000 4GB 1TB W10 14.0 - BLG,3649000,2017-10-15,36
14532,Acer Aspire 3 A314 N4120 Quadcore 4GB 1TB W10 14.0HD,3699000,2017-10-16,27
14533,"Acer Aspire 5 A514-52G [i7-10510U/14""/8GB/1TB SSD/MX250 2GB/Win]",13499000,2017-10-17,30
14534,Acer Aspire 3 A315-42 R5 3500 8GB 1TB Vega8 W10 15.6 R8SM / R34T/ R3GZ,6999000,2017-10-18,24
14535,ACER ASPIRE 3 A314-32 N4000 4GB 1TB WIN10 14inch HD,3799900,2017-10-19,26
14536,"Acer Aspire 3 A314-21-40WH / 48Y5 A4 9120E 4GB 256ssd 14"" W10",3549000,2017-10-20,33
14537,ACER ASPIRE 3 A314-32 | N4120 Quadcore 4GB 256ssd 14 HD Win10+OHS DVD,4299000,2017-10-21,32
14538,"ACER ASPIRE 3 A314-32 Intel N4120/4GB/256GB SSD/14""HD/WIN10/OHS 2019",4399000,2017-10-22,54
14539,Acer Aspire 3 A314-21-40WH,4500000,2017-10-23,22
14540,Acer Aspire 3 A314-21 AMD A4-9120e 4GB 1TB HDD Radeon R3 Graphics W10,3800000,2017-10-24,22
14541,Acer Aspire 5 514-52K i3-8130U/8GB/1TB/UMA/W10H,6699000,2017-10-25,22
14542,"Acer Aspire 3 A314 32 Intel N4120 Quadcore 4GB 256SSD W10+OHS 14""",4299000,2017-10-26,25
14543,Acer Aspire 3 A314-21-40WH A4 9120E 4GB 256ssd W10 14.0,4299000,2017-10-27,31
14544,"ACER SWIFT 3 SF314 i7 8565U 8GB 1TB MX250 2GB 14"" FHD W10 RESMI",10499000,2017-10-28,37
14545,Acer Aspire 5 A514-52G-58PW i5 10210 8GB 512ssd MX250 2GB W10+OHS 14.0,9399000,2017-10-29,44
14546,"Acer Aspire 5 A514-52K - i3 7020U 8GB 1TB WIN10 14""",6299000,2017-10-30,25
14547,ACER ASPIRE 3 A314 - INTEL CELERON N4000 - 14 INCH - WINDOWS 10,3590000,2017-10-31,39
14548,ACER NITRO 5 AN515-52-73Y8 i7-8750H-8GB-1TB-GTX1060 6GB-WIN10 HOME,15699000,2017-11-01,28
14549,"ACER SWIFT 3 SF314 i7 8565U 8GB 256GB SSD + 1TB MX250 2GB 14"" FHD W10",11499000,2017-11-02,36
14550,Acer Aspire 3 A314 Ryzen 3 3250 8GB 1TB Vega3 W10 (PRE) 14.0,5799000,2017-11-03,29
14551,ACER Aspire 5 A514-52G-55T8 (Intel Core 10th Gen i5-10210U),8499000,2017-11-04,35
14552,Acer Aspire 5 A514-52G-59RA - i5 10210U 4GB 1TB MX250 2GB 14HD W10,8599000,2017-11-05,31
14553,Acer Aspire 3 A314 C2UY N4120 Quadcore 8GB 1TB 14 HD Windows10,3949000,2017-11-06,33
14554,Acer Aspire 3 A314-32-C3X0 N4000 4GB 1TB W10 14.0,3750000,2017-11-07,29
